movie_id,country_id
44629,AU
23759,FR
23759,GB
43593,US
41479,US
42194,US
42194,JP
42194,CN
38358,US
38358,FR
41210,US
23631,US
41233,US
38073,US
40264,US
35791,DE
35791,US
35791,FR
35791,CA
37799,US
23168,US
37735,US
38167,US
38568,US
43949,US
33909,US
41216,AU
41216,US
39691,US
39691,AU
43923,US
56969,IN
41402,GB
41402,US
39486,US
44040,US
38303,US
38408,US
42296,US
44113,US
44639,US
43933,GB
45094,US
70695,US
42188,GB
42188,US
41201,FR
41201,GB
45649,FR
45649,AO
41505,US
16290,US
16290,RO
39514,US
43931,US
14397,CA
14397,US
41211,FR
41211,MC
46332,FR
41436,US
44603,US
41439,CA
41439,US
41733,US
44115,GB
44115,US
38055,US
44214,US
38363,US
38363,AE
44048,US
38357,US
43539,US
43539,FR
44147,FR
44147,GB
43434,FR
43434,DE
12444,GB
12444,US
45269,GB
38757,US
45317,US
47088,FR
47088,US
45324,CA
48838,GB
48838,US
42684,US
38117,US
43347,US
10140,US
47607,US
37710,GB
37710,US
37710,FR
37710,IT
43919,US
43930,AU
44264,US
20526,US
42888,US
46829,CA
46829,IT
44129,US
41283,US
27585,US
39451,US
38745,US
33870,AU
42297,US
51739,JP
46838,CA
46838,US
41515,US
41515,NZ
46689,BR
46689,GB
23830,FR
23830,US
40805,US
49009,PL
49009,AE
49009,US
46528,NZ
46528,KR
23047,US
49849,US
44564,US
51876,US
43947,US
41630,US
50348,US
48171,US
48171,HU
48171,IT
50217,US
45272,US
48138,FR
48138,DE
48138,GB
48340,US
48340,AU
45772,US
45772,GB
50204,GB
43552,US
39513,US
39513,GB
4704,US
47327,US
44896,US
50725,US
50725,DE
38050,US
27582,US
48988,US
49494,US
46529,US
44943,US
50321,US
50546,US
49730,CA
49730,US
38322,US
45132,US
46146,NO
45612,CA
45612,US
23629,US
58232,AT
58232,DE
58232,GB
57521,ES
49018,US
49018,CA
49010,US
49010,CA
55725,US
39356,NZ
60307,US
53172,US
50359,GB
73191,US
58857,JP
58857,GB
50456,DE
50456,GB
50456,US
46523,NL
49012,US
41446,US
46195,US
57695,FR
57695,DE
62215,DK
62215,FR
62215,DE
62215,SE
10195,US
56780,US
55787,US
51497,US
46738,CA
46738,FR
43959,US
49022,US
55721,US
38321,US
46849,US
50780,AE
50780,US
1865,US
8967,US
45243,US
57276,FR
57276,DE
57276,GB
49950,US
44945,US
38850,US
42571,IT
59678,GB
49444,US
49538,US
52505,US
45658,US
55347,US
37686,US
44912,US
52449,US
35688,US
38356,US
59861,US
38319,US
60062,US
22907,US
38317,US
51540,US
49013,US
108923,US
45657,US
67109,IN
59860,HU
59860,US
12445,GB
12445,US
64690,US
1771,US
50646,US
51828,GB
51828,US
67913,IE
51162,US
41513,US
43935,US
50544,US
12819,US
12819,IN
33927,US
55846,GB
55846,US
55846,FR
59968,US
39806,US
63943,GB
61791,US
49520,US
50014,IN
50014,AE
50014,US
62206,US
62206,DE
62206,CA
55779,US
60309,US
55465,US
111960,GB
46261,US
46261,AU
46261,MX
58151,GB
58151,US
44835,US
52015,US
48289,US
62835,FR
43942,US
37430,US
51588,US
48572,US
55720,US
70868,US
65055,US
39538,US
39538,AE
64639,US
60308,US
47760,US
24428,US
48231,CH
48231,GB
48231,DE
48231,CA
59440,US
10316,US
49021,AU
49021,US
37822,IN
58699,US
40807,US
74643,BE
74643,FR
42707,US
56401,US
39254,IN
39254,US
68817,US
60935,US
60935,CA
52451,US
52451,DE
52451,FR
52451,GB
49530,US
72113,ES
72113,FR
72113,DE
72113,PL
50839,US
72571,US
58233,GB
58233,HK
58233,CN
59965,US
53487,IT
53487,FR
53487,IE
53487,AT
63492,US
69668,CA
69668,US
45610,US
61891,GB
61891,DE
59108,US
88794,US
73499,US
17578,NZ
17578,US
44826,FR
44826,US
44826,GB
70578,US
37958,US
71880,US
62630,NL
62630,BE
60422,US
55292,CN
55292,HK
9364,GB
65057,US
60420,US
64328,US
50619,US
57212,US
23514,US
79120,GB
57431,US
64685,US
75622,US
65759,AU
56601,US
62046,DE
62046,US
70074,CH
70074,US
76163,US
43546,US
70160,US
49026,US
49040,US
58574,US
66150,GB
66150,US
101173,IT
101173,CS
101173,US
57157,US
62838,US
56292,CZ
56292,US
56292,AE
74465,US
65754,NO
65754,SE
65754,US
71469,US
71469,RU
55301,US
73873,GB
73873,IE
79777,US
76487,US
77866,US
77866,GB
77866,FR
62837,US
71688,FR
71688,GB
38541,CA
38541,DE
38541,US
52520,US
75174,CA
75174,US
49527,US
70435,IE
70435,US
50357,CA
50357,US
74998,US
72431,US
77338,FR
54054,US
80591,GB
58428,US
78698,GB
78698,US
57809,RU
48492,HK
48492,CN
76726,US
65086,CA
65086,SE
65086,GB
59961,US
80379,US
84200,US
72545,US
30596,CN
16564,NL
16564,BE
71676,AE
71676,US
72213,US
57214,US
73723,US
73937,US
75674,US
59962,US
49529,US
77949,GB
63493,US
63493,DE
64688,US
82532,US
81796,FR
81390,GB
81025,GB
57165,ES
57165,US
10679,FI
10679,DE
10679,AU
71552,US
94329,ID
94329,US
94329,FR
22970,US
91070,CA
91070,US
92182,FR
92182,US
76489,US
70436,HU
70436,RS
70436,ES
70436,US
62764,US
44833,US
74534,AE
74534,GB
74534,US
72207,US
67660,US
17347,NL
17347,LU
72387,US
57119,US
62213,AU
62213,US
76493,US
41154,US
58595,US
72197,GB
70981,GB
70981,US
92591,US
12645,US
50647,US
83666,US
50601,US
49014,CA
49014,FR
49014,IT
49014,PT
72358,US
84332,US
80321,US
84355,US
62177,US
86467,IT
86467,GB
76494,US
72331,US
44877,GB
96399,MX
80585,US
88005,US
72105,US
77930,US
83770,BR
83770,FR
83770,GB
83770,US
1930,US
57800,US
84175,US
98548,US
82525,US
80035,US
73567,US
64635,CA
64635,US
59296,US
37724,GB
37724,US
82696,US
77174,US
82650,US
79224,KR
109513,US
49526,US
82633,US
71668,US
89691,CA
89691,US
77883,US
77883,CA
48034,FR
79694,US
84174,US
83686,US
114150,US
77948,US
59967,CN
59967,US
87428,US
84329,US
71679,CA
71679,FR
71679,DE
71679,US
68722,US
49049,ZA
49049,GB
49049,US
49049,IN
60599,US
77016,US
84892,US
103663,DK
103663,SE
91911,US
88036,US
75638,ES
75638,US
82675,FR
88273,CZ
88273,DK
88273,DE
88273,SE
82505,US
126509,US
82096,US
101267,US
62214,US
82507,US
76492,US
68734,US
86838,GB
57089,US
117691,IN
82990,US
94348,US
83542,DE
83542,HK
83542,SG
83542,US
61012,FR
61012,CA
43937,US
64689,US
113947,US
82690,US
47878,US
82693,US
87827,US
87827,TW
87827,GB
97430,HK
97430,US
127493,US
56928,US
72976,IN
72976,US
50620,US
60747,US
81188,US
97614,FR
97614,US
102780,IE
102780,GB
102780,US
85446,US
76349,CN
76349,HK
49051,NZ
49051,US
84305,GB
84305,US
106135,US
97630,US
139567,US
82654,CA
82687,US
75780,US
68718,US
89492,US
80278,US
80278,ES
82695,GB
82695,US
128270,US
121826,GB
88042,US
133694,AE
133694,US
116613,GB
118628,IN
76617,US
82682,US
68812,US
139038,US
132232,ES
132232,CA
98357,US
87818,US
119283,US
60304,US
60304,DE
87499,GB
87499,US
89750,US
89750,CA
58244,CA
58244,FR
109421,US
109431,US
109491,US
47964,US
107811,US
112949,US
85545,FR
85545,DE
85545,PL
123678,DK
123678,NO
123678,GB
122857,US
68179,CA
68179,US
132344,GR
132344,US
134411,US
134411,AE
145135,US
81005,US
146203,US
86825,US
152259,US
68728,US
49519,US
139948,US
124459,US
122081,FR
122081,US
158011,US
117263,US
97367,US
72710,US
65650,US
144340,US
60579,IN
109428,US
68727,GB
68727,FR
93828,GB
93828,US
44895,US
75612,US
59963,ZA
59963,US
109410,US
126250,DK
126250,FR
126250,IT
126250,SE
126250,DE
127517,US
4258,US
134374,US
176124,US
44865,CN
44865,HK
109414,US
68721,CN
68721,US
101501,US
94901,US
64682,US
64682,AU
54138,US
116741,US
77987,FR
77987,DK
77987,SE
77987,TH
77987,US
109439,US
82992,US
116711,US
42151,GB
104755,CA
104755,US
104755,GB
119675,US
123103,CL
123103,US
82700,US
75656,US
75656,FR
77805,US
74513,FR
133463,AU
147773,US
49521,GB
49521,US
87567,US
158015,FR
158015,US
96936,US
62211,US
103620,FR
103620,US
68726,US
68726,CA
152742,IT
72190,US
72190,MT
68724,US
127373,US
93456,US
117251,US
107985,GB
136418,US
136418,GB
136795,US
57201,US
157386,US
206324,IN
49524,US
138843,US
77950,US
76170,GB
76170,US
136400,US
160588,US
109729,US
76285,US
77931,US
177699,GB
23535,US
76544,CN
76544,HK
76544,US
138832,US
109418,US
59859,US
59859,GB
87421,US
151960,US
59735,GB
59735,US
115348,FR
115348,US
149870,JP
115782,US
123553,US
132363,US
157360,GB
157360,US
122906,GB
205022,IN
199373,US
169209,US
29231,US
211954,MX
146227,BG
146227,US
49047,GB
49047,US
212716,CA
212716,IE
146233,US
164457,US
96721,DE
96721,GB
112205,FR
112205,US
129139,US
220714,IN
109417,US
129670,US
193613,US
165904,IN
146238,US
152584,FR
152584,BE
209262,US
109451,US
109424,US
106747,US
85889,GB
85889,US
85889,DE
85889,SE
85889,BE
175528,US
115210,IE
107846,US
133805,US
162903,BE
162903,US
109091,GB
109091,US
76203,US
76203,GB
152747,US
80274,US
208134,US
76338,US
152532,US
175574,US
137093,US
205220,GB
146304,US
101299,US
57158,NZ
57158,US
64686,US
146239,US
121642,IT
121642,ES
121642,HR
109445,US
106646,US
204082,US
192136,GB
192136,ZA
152737,US
180048,IN
158916,US
168672,US
116745,US
152601,CN
152601,US
193756,US
140823,AU
140823,GB
140823,US
87516,US
114903,MX
109443,US
110415,KR
110415,FR
110415,CZ
110415,US
142487,MX
82679,US
14499,SE
14499,RU
14499,NO
64807,US
17478,IN
227348,US
245775,FR
204810,IL
153158,AR
153158,ES
127560,AU
127560,GB
118289,SE
118289,GB
118289,FR
118289,BE
168530,US
137094,RU
137094,US
157350,US
79316,US
177047,US
217993,US
92834,TR
126319,BE
126319,FR
126319,LU
100241,US
100241,AU
157099,GB
157099,US
152760,DE
152760,US
137106,US
97020,CA
97020,US
144336,US
157834,GB
157834,FR
157834,US
157834,RO
226857,US
137321,US
222899,US
120467,GB
120467,US
120467,DE
225565,US
157336,CA
157336,US
157336,GB
225574,FR
225574,GB
225574,US
53182,US
82703,US
97370,GB
97370,CH
97370,US
136797,PH
136797,US
136797,GB
136797,FR
242042,US
177494,US
209403,US
235260,US
100402,US
86834,US
142159,US
155084,US
188207,US
145220,US
190955,FR
190955,US
193612,GB
193612,US
200505,US
180299,ID
102382,US
157547,US
249660,US
197796,FR
197796,DE
172385,US
157353,CN
157353,GB
157353,US
236751,US
193610,US
254473,CA
254473,FR
210479,GB
210479,US
76649,CA
76649,DE
76649,US
195589,US
49158,IT
49158,US
205601,GB
252680,US
240832,FR
240832,US
127585,GB
127585,US
124905,JP
124905,US
187596,US
59981,IN
59981,US
212778,US
210947,CA
232672,US
198277,US
102651,US
137113,AU
137113,US
177677,CN
177677,US
198185,US
222935,US
209185,CA
175541,US
227700,FR
227700,ES
227700,GB
227700,US
187017,US
156022,US
82702,US
194662,US
85350,US
91314,US
218836,US
226486,US
242224,CA
242224,AU
267999,HU
267999,SE
267999,DE
244786,US
210577,US
119450,US
123109,US
225886,US
238636,FR
238636,US
118340,GB
118340,US
242095,US
138103,FR
138103,US
184315,US
231576,US
238603,US
243683,US
244566,US
157845,AU
228194,IN
228194,US
228194,AE
76757,US
98566,US
227156,US
193893,US
211067,US
212769,KR
189,US
249164,US
221902,IT
221902,BE
221902,FR
282813,US
209189,US
256274,US
241848,US
204922,FR
204922,SE
204922,GB
199933,US
216282,US
192145,BE
192145,DE
192145,GB
192145,US
254191,US
198663,US
136835,US
244506,US
169917,US
282296,FR
282296,GB
282296,US
111479,US
254904,GB
254904,US
170687,US
149871,JP
239678,US
190859,US
246403,US
250546,US
49017,US
241254,US
227707,BE
227707,GB
227707,ES
206487,AU
239571,US
245891,CA
245891,CN
245891,US
205587,US
228150,GB
228150,US
228150,CN
266285,DK
266285,GB
266285,ZA
266285,SE
266285,BE
239563,US
218778,US
218043,US
242512,JP
242512,US
242582,US
36523,DE
36523,HU
36523,US
177572,US
264660,GB
87492,US
199534,AU
77951,AU
77951,IN
77951,GB
77951,US
203793,RU
205596,GB
171274,US
131631,US
147441,ES
147441,GB
147441,US
100042,US
80920,US
266856,GB
227735,US
232679,US
192558,IN
140818,NO
241771,US
205775,US
135397,US
227159,US
270946,US
253331,US
256917,AU
256917,US
116149,GB
294254,US
245916,US
214086,US
122917,NZ
122917,US
273895,GB
273895,US
227306,US
172391,ZA
265177,CA
241239,AE
241239,US
87093,CA
87093,US
224141,US
228967,US
207703,GB
207703,US
181533,GB
181533,US
68737,CN
68737,CA
68737,US
68737,GB
15888,GR
15888,GB
196867,US
297222,IN
116977,US
244049,IN
198184,MX
198184,ZA
198184,US
232175,US
260346,FR
260346,US
201088,US
87101,US
288158,GB
288158,US
288158,CA
208763,CZ
208763,RU
208763,UA
54518,US
78383,US
121734,ES
209901,US
270303,US
16191,US
31179,AU
29996,US
76341,AU
76341,US
280092,CA
280092,US
140607,US
271969,US
68735,CA
68735,CN
68735,JP
68735,US
99861,US
102899,US
166424,US
293660,US
283995,US
271110,US
284052,US
246655,US
284276,US
164372,RU
284536,US
28284,US
210860,US
216015,US
272693,US
227719,US
167073,CA
167073,IE
232572,US
283235,US
308453,US
308638,GB
308638,US
250124,US
308639,US
230266,GB
230266,NO
72784,US
167810,US
27873,NZ
273248,US
286565,US
252838,US
241251,US
201085,CA
201085,US
243938,US
256591,US
228165,US
234212,GB
234212,US
290764,US
243940,US
239573,US
132759,RU
241554,US
265712,JP
150689,GB
150689,US
243688,US
266647,US
252512,US
262500,US
39385,FR
228161,US
245703,US
266396,FR
266396,ES
266396,GB
266396,US
255343,BE
255343,FR
255343,ES
168259,JP
168259,US
277685,US
5896,US
181283,GB
181283,US
181283,CZ
181283,RO
257091,US
290864,HK
290864,CN
244539,US
304357,GB
304357,US
269148,FR
158852,US
256961,US
270654,US
282631,KR
228205,US
293863,US
256924,US
254128,CA
254128,US
254128,AU
134126,KR
249070,ID
249070,DE
249070,US
275601,US
332835,IN
254470,US
258480,GB
258480,US
245846,AU
254320,FR
254320,GR
254320,IE
254320,NL
254320,GB
287424,CH
287424,US
268920,US
171424,CA
171424,CL
171424,US
286217,US
323517,IN
238713,US
271718,US
39895,US
222936,US
244783,US
300168,HK
300168,CN
188222,US
286521,US
150540,US
58333,IN
131634,DE
131634,US
272878,US
257344,US
262504,US
259316,GB
259316,US
215776,IN
328111,US
256962,MX
256962,US
238615,US
274854,US
287903,US
297761,US
47933,US
21950,US
20688,IN
14194,IN
214756,US
211672,US
49375,US
105864,US
261023,GB
261023,US
206647,GB
206647,US
14813,US
87533,US
321697,US
225728,FR
225728,GB
225728,US
296099,US
254905,US
209112,US
264999,US
203801,US
286372,GB
286372,US
285783,US
300671,MT
300671,MA
300671,US
273169,FR
301748,US
299245,US
182560,FR
182560,GB
182560,US
336804,QA
336804,FR
336804,DE
336804,TR
189227,IN
281957,CA
281957,HK
281957,TW
281957,US
307081,US
273481,US
318781,GB
318781,FR
318781,DE
318781,LU
157544,US
257211,US
264644,CA
264644,IE
328425,US
310131,CA
310131,US
300667,US
298312,US
290751,ES
290751,GB
290751,US
283445,US
261392,CH
261392,US
192141,US
277216,US
228066,GB
228066,US
98203,PH
301875,US
273477,US
245168,GB
301351,GB
301351,US
301351,FR
323272,US
276907,GB
276907,US
276907,FR
306819,DE
306819,GB
306819,US
306819,BE
306819,DK
313922,US
283587,US
328589,GB
310123,IN
287948,BE
287948,CN
287948,FR
86868,FR
263472,CL
263472,US
81481,KR
303991,US
10317,US
118051,IN
118051,GB
296100,US
253412,IS
253412,US
253412,GB
314365,CA
314365,US
245698,US
325348,RU
325348,US
295964,US
268660,IN
159824,US
306745,US
309809,FR
297762,US
339988,US
68730,MX
68730,TW
68730,US
296098,IN
296098,US
296098,DE
44250,US
270487,US
257445,AU
257445,US
304372,US
253414,US
146301,US
266639,US
293646,US
293646,CL
298382,AU
294016,US
321741,AU
321741,US
321741,GB
227973,US
56666,IN
312221,US
360203,US
336004,US
333348,US
257088,DE
257088,US
257088,CN
368330,IN
341895,IN
299687,US
336882,NO
351694,CN
285959,US
318846,US
338930,IN
329833,US
259694,US
34421,US
351819,US
340666,US
274167,US
266294,US
140300,CN
140300,US
58431,US
333596,US
331190,US
329440,US
37460,IN
275269,IN
276905,US
276905,IN
323675,US
319888,DE
319888,GB
319888,US
375290,IN
273899,US
321258,US
321258,CN
321258,CA
343795,US
335778,US
291870,US
300673,US
339408,US
44566,IN
296096,US
146198,US
205584,AU
205584,US
376869,IN
323677,CA
323677,DE
333371,US
267860,BG
267860,US
267860,GB
269149,US
279641,US
318850,US
267193,AU
267193,GB
267193,US
83902,IN
105254,SE
105254,US
14467,IN
14071,IN
111836,IN
61400,IN
381890,CN
301365,DK
301365,FR
301365,US
333352,GB
320588,US
2989,US
333385,US
339984,US
315664,GB
315664,US
302688,CA
302688,US
297806,US
342521,US
296360,GB
296360,US
296360,IE
296360,NL
296360,FR
295699,US
369557,IE
369557,GB
369557,US
370755,FR
370755,DE
370755,US
290595,US
325133,US
377985,IN
303858,US
322240,CN
322240,FR
326423,US
330483,US
127380,US
323676,US
333669,LU
333669,FR
333669,GB
333669,US
316152,US
153518,FI
153518,US
384737,CA
300983,IN
76788,IN
353069,US
302401,DE
302401,US
234004,CA
234004,HK
234004,US
257440,US
290250,GB
290250,US
270010,MX
270010,FR
270010,DE
270010,GB
270010,US
332567,US
70527,RS
57186,RS
89868,AU
89868,GB
290098,KR
241259,GB
241259,US
267935,IN
267935,US
223702,CA
223702,US
334533,US
291805,CA
291805,CN
291805,GB
291805,US
339397,US
347031,US
374458,RO
374458,FR
374458,BE
308531,CN
308531,US
308531,HK
257345,US
58522,IT
259693,CA
259693,US
43074,US
302699,US
324668,GB
324668,US
324668,CN
258489,CA
258489,GB
258489,US
316727,FR
316727,US
316023,US
278154,US
294272,US
333386,US
328387,US
363676,US
376812,IN
325789,GB
308266,KH
308266,US
351809,AR
351809,FR
351809,ES
382322,US
173689,US
376659,US
338766,US
300669,US
403119,GB
368940,BE
368940,FR
376660,US
351339,CZ
351339,FR
351339,GB
337674,BE
337674,FR
337674,DE
105506,IN
396535,KR
368031,DE
368031,ZA
278924,TH
278924,FR
278924,US
333484,US
32147,KR
32147,US
270774,CN
270774,HK
270774,US
376867,US
213681,US
213681,PR
313297,US
95610,FR
95610,IE
95610,GB
95610,US
283552,NZ
377264,US
296524,HK
296524,US
283366,BE
283366,GB
283366,US
346685,US
369883,US
302946,US
315011,JP
324786,AU
324786,US
351211,CA
351211,US
339419,GB
339419,US
284564,GB
284564,US
258230,ES
258230,US
329865,US
377447,CN
393559,CH
393559,FR
376565,RU
313369,US
369885,GB
369885,US
207932,HU
207932,US
331313,US
335796,US
402298,GB
402298,US
343611,CN
343611,US
334543,AU
334543,GB
334543,US
338964,US
340402,US
361777,ES
345920,US
347026,GB
329981,CA
329981,FR
299641,US
277834,US
376866,CL
376866,FR
376866,US
384682,US
44010,US
365942,US
330459,US
259695,US
381288,US
346672,US
376290,FR
376290,US
121173,PH
381374,IN
274870,US
381284,US
332979,US
311324,AU
311324,CA
311324,CN
311324,HK
311324,US
310307,US
356305,US
335797,US
121856,FR
121856,HK
121856,MT
121856,TW
121856,GB
121856,US
381289,US
388399,HK
388399,US
334524,US
342473,CA
342473,FR
262841,US
324542,US
340837,DE
340837,US
404378,GB
47971,US
292280,US
324849,DK
324849,US
335791,US
409502,US
396616,NO
14564,US
393519,BE
393519,FR
324552,US
419430,US
263115,US
293167,US
180863,GB
397837,US
274857,US
241258,US
321612,GB
321612,US
295693,US
173897,FR
173897,AU
173897,CA
173897,DE
428449,US
315837,AU
315837,NZ
315837,US
315837,GB
315837,IN
315837,CN
315837,CA
315837,JP
315837,HK
341174,US
425942,ES
425942,AR
330947,US
358962,RU
340101,GB
433356,TR
433356,US
345938,US
395992,US
314095,GB
314095,US
305470,US
305470,CA
126889,AU
126889,CA
126889,NZ
126889,GB
126889,US
334521,FR
334521,GB
417644,US
353569,US
353569,FI
289222,CZ
289222,GB
289222,US
368006,IN
390051,US
440642,RU
339846,US
373569,US
282035,US
337339,US
260514,US
382614,US
443319,US
30593,US
220002,TR
38794,TR
14395,IN
399019,US
339403,GB
339403,US
397422,US
324852,US
333667,CN
333667,US
43228,US
281338,CA
281338,US
293768,GB
293768,US
326011,RU
8453,IN
374720,NL
374720,FR
374720,GB
374720,US
14570,US
14570,JP
335988,US
353491,ZA
353491,US
378236,US
395834,GB
395834,US
395834,CA
